gene	ensembl_gene_id	B_Cell_CD79A	T_Cell_IL7R	T_Cell_GZMK	T_Cell_XCL1	High_Proliferation_Erythrocyte	Monocyte	Macrophage_C1QB	Fibroblast_PTGDS	Plasma_Cell_JCHAIN	T_Cell_GZMA	NK_T_Cell_GNLY
MIR22HG	ENSG00000282800	0.1736531	0.1554555	0.4355802	0.3605676	0.4823961	1.943867	0.7227871	0.0	0.7806309	0.0	0.0
WDR81	ENSG00000276021	0.0665279	0.05002422	0.03774441	0.07486033	0.0	0.1453488	0.0	0.0	0.0	0.0	0.0
SERPINF2	ENSG00000276838	0.0111375	0.001494746	0.0	0.0	0.06693844	0.0	0.09874349	0.0	0.0	0.0	0.0
SERPINF1	ENSG00000282307	0.01355624	0.01621855	0.0	0.0	0.0	0.1453488	0.3058793	0.0	0.4697041	0.0	0.0
SMYD4	ENSG00000186532	0.0749828	0.131815	0.2040528	0.03170518	0.06693844	0.0	0.0	0.0	0.2421014	0.0	0.0
RPA1	ENSG00000132383	0.2521594	0.3909261	0.3542061	0.3580241	0.276287	0.0	0.416878	0.0	0.8206736	2.300966	0.0
DPH1	ENSG00000108963	0.1714606	0.1808444	0.1544389	0.09815824	0.05958339	0.1453488	0.08583323	0.0	0.1754848	0.0	0.0
OVCA2	ENSG00000262664	0.0737789	0.1219673	0.1351568	0.08264909	0.09162292	0.155159	0.1892327	0.0	0.0	0.0	1.138822
RP11-667K14.4		0.001657297	0.003648101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HIC1	ENSG00000177374	0.01608817	0.0300232	0.2374684	0.1234416	0.06693844	0.1649077	0.4904044	0.0	0.0	0.0	0.0
SMG6	ENSG00000070366	0.1393474	0.2035765	0.2739359	0.2651819	0.1265218	0.0	0.110357	0.0	0.0	0.0	0.0
RP11-667K14.5		0.001817455	0.0	0.02390549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR	ENSG00000167720	0.01335078	0.01458232	0.01175671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TSR1	ENSG00000167721	0.1506316	0.1128652	0.1100185	0.2545501	0.0	0.0	0.1892327	3.944773	0.0	0.0	1.138822
SGSM2	ENSG00000141258	0.05198134	0.07592972	0.05397011	0.0997668	0.0	0.2906977	0.0	0.0	0.0	0.0	0.0
RP1-59D14.5		0.001020857	0.003011104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MNT	ENSG00000070444	0.1153906	0.1052969	0.2027762	0.03320329	0.0	0.0	0.0	0.0	0.0	0.0	0.0
METTL16	ENSG00000127804	0.3496663	0.3496833	0.1582688	0.3642134	0.2160786	0.1649077	0.0	0.0	0.0	2.237136	0.0
PAFAH1B1	ENSG00000007168	0.973751	0.8288318	1.147486	0.9017395	0.9818754	1.268744	0.8303514	0.0	0.873183	0.0	0.0
RP11-74E22.6		0.004928437	0.0	0.03372863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLUH	ENSG00000132361	0.05498709	0.03420046	0.03674876	0.04106039	0.0	0.0	0.4581293	0.0	0.0	2.300966	0.0
RAP1GAP2	ENSG00000132359	0.06392459	0.03537738	0.03523161	0.05469739	0.1158373	0.0	0.0	0.0	0.140056	0.0	0.0
TRPV3	ENSG00000167723	0.02330521	0.001546797	0.0	0.0	0.05958339	0.0	0.0	0.0	0.0	0.0	0.0
TRPV1	ENSG00000196689	0.009075219	0.002751944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHPK	ENSG00000197417	0.01159151	0.02129038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTNS	ENSG00000040531	0.03214154	0.02489881	0.02295621	0.03415516	0.1172429	0.1597444	0.0	0.0	0.0	0.0	0.0
TAX1BP3	ENSG00000213977	0.06768808	0.06178708	0.1059951	0.03531182	0.0	0.1597444	0.2524871	0.0	0.0	0.0	0.0
P2RX5-TAX1BP3	ENSG00000257950	0.01426171	0.004563347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EMC6	ENSG00000127774	0.094175	0.1168957	0.2378321	0.1269971	0.3804471	0.3246521	0.110357	0.0	0.296428	0.0	0.0
P2RX5	ENSG00000083454	0.5975852	0.06057873	0.3041034	0.1119073	0.1158373	0.0	0.07401651	0.0	0.0	0.0	0.0
ITGAE	ENSG00000083457	0.4644798	0.2745733	0.3519717	0.3584336	0.6263126	0.6493041	0.5128181	0.0	1.311699	2.237136	2.277645
GSG2	ENSG00000177602	0.01312648	0.002408154	0.0	0.0	0.1191668	0.0	0.0	3.944773	0.0	0.0	0.0
NCBP3	ENSG00000074356	0.4053792	0.3145124	0.497801	0.2060621	0.3289879	0.1239311	0.5888165	0.0	0.296428	0.0	2.277645
CAMKK1	ENSG00000004660	0.07966781	0.02429257	0.023457	0.06344582	0.0	0.252691	0.2021144	3.944773	0.0	0.0	0.0
P2RX1	ENSG00000108405	0.2247101	0.002646571	0.0	0.0	0.0	0.3050932	0.245683	0.0	0.2421014	0.0	0.0
ATP2A3	ENSG00000074370	1.382981	0.3923828	0.7748464	0.665893	0.5990836	0.5553191	0.9918439	7.889546	0.8540703	0.0	0.0
ZZEF1	ENSG00000074755	0.3693753	0.3350307	0.3200626	0.3857569	0.3289879	1.401554	0.5848262	0.0	1.027346	0.0	1.138822
CYB5D2	ENSG00000167740	0.1505893	0.1299069	0.08653938	0.2838411	0.05958339	0.0	0.0	0.0	0.0	0.0	0.0
ANKFY1	ENSG00000185722	0.1065023	0.1353785	0.1625333	0.1403754	0.05958339	0.4537464	0.0	0.0	0.3821575	0.0	0.0
UBE2G1	ENSG00000132388	0.688754	0.6351256	0.8320106	0.4745222	0.7428436	0.2312733	0.5297673	3.944773	2.113437	0.0	1.138822
SPNS3	ENSG00000182557	0.01061777	0.1397562	0.2788298	0.1523155	0.05958339	0.0	0.0	0.0	0.0	0.0	0.0
RP13-580F15.2		0.003493762	0.02809529	0.01175671	0.03151451	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MYBBP1A	ENSG00000132382	0.1256786	0.1286612	0.3108578	0.1569094	0.2160786	0.0	0.0	0.0	0.296428	0.0	0.0
ALOX15	ENSG00000161905	0.006423826	0.00355051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PELP1	ENSG00000141456	0.201404	0.1741296	0.3117589	0.2722684	0.08872563	0.5931419	0.2411786	0.0	0.140056	0.0	0.0
RP11-314A20.2		0.006609095	0.01094404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARRB2	ENSG00000141480	0.2012021	0.617162	0.8695089	0.9117039	0.9684293	2.747222	0.5928639	0.0	0.3155408	0.0	1.138822
MED11	ENSG00000161920	0.08426825	0.1002622	0.1123646	0.1549805	0.08872563	0.0	0.0	0.0	0.140056	0.0	0.0
CXCL16	ENSG00000161921	0.1204584	0.02721673	0.02960542	0.0	0.2008153	0.2722499	0.8248106	0.0	0.296428	0.0	0.0
VMO1	ENSG00000182853	0.0006191888	0.002088215	0.0	0.0	0.3346922	0.0	0.613945	0.0	0.0	0.0	0.0
GLTPD2	ENSG00000182327	0.001778049	0.0	0.0454467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PSMB6	ENSG00000142507	0.6325571	0.5666403	0.9084341	0.5486977	2.404312	1.228373	0.7397456	0.0	0.9750135	0.0	5.694112
RP11-81A22.5		0.006147452	0.01703758	0.05200453	0.05487008	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLD2	ENSG00000129219	0.05209592	0.03493105	0.0422005	0.06829068	0.06693844	0.0	0.1204021	0.0	0.0	0.0	0.0
MINK1	ENSG00000141503	0.1706292	0.2474252	0.281406	0.1872941	0.4307209	0.155159	0.4151388	0.0	0.7498161	0.0	0.0
CHRNE	ENSG00000108556	0.006936343	0.001387181	0.0	0.01172776	0.06693844	0.0	0.0	0.0	0.0	0.0	0.0
C17orf107		0.04984639	0.03423835	0.01241077	0.0302112	0.06693844	0.0	0.0	0.0	0.0	0.0	0.0
GP1BA	ENSG00000185245	0.004324368	0.003330592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC25A11	ENSG00000108528	0.2037364	0.1933417	0.4209942	0.1849741	0.3560905	0.2722499	0.5865844	0.0	0.0	0.0	2.277645
RNF167	ENSG00000108523	0.6081343	0.7710208	1.170262	0.9914154	1.318001	0.394616	0.5238409	3.944773	0.6473976	2.237136	2.277645
PFN1	ENSG00000108518	14.24573	14.68681	22.49681	15.87304	53.95048	18.79457	25.86137	15.77909	17.9473	22.43519	60.35759
ENO3	ENSG00000108515	0.02855271	0.04265676	0.0	0.09500943	0.0	0.0	0.07401651	0.0	0.0	0.0	0.0
SPAG7	ENSG00000091640	0.1850501	0.245197	0.441657	0.2966485	0.1827757	0.4798111	0.08583323	3.944773	1.530447	0.0	0.0
CAMTA2	ENSG00000108509	0.1043469	0.09265679	0.1117998	0.1355812	0.0	0.7002801	0.09854644	0.0	0.1754848	0.0	1.138822
RP5-1050D4.3		0.002192076	0.00166394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP5-1050D4.4		0.00345237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP5-1050D4.5		0.02358081	0.02014928	0.0	0.04869243	0.0	0.0	0.08583323	0.0	0.0	2.237136	0.0
INCA1	ENSG00000196388	0.005286345	0.01077447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIF1C	ENSG00000129250	0.0413054	0.02950363	0.08373998	0.01580176	0.3275823	0.1597444	0.0	0.0	0.0	0.0	0.0
AC109333.10		0.0006896426	0.01041358	0.0280749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC52A1	ENSG00000132517	0.0	0.0007756001	0.04232641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFP3	ENSG00000180787	0.01329738	0.00796116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF232	ENSG00000167840	0.06220746	0.05259619	0.03844365	0.08117276	0.06693844	0.0	0.110357	0.0	0.0	0.0	0.0
ZNF594	ENSG00000180626	0.03431384	0.01962544	0.0	0.04130092	0.0	0.1453488	0.0	0.0	0.0	0.0	0.0
RP11-333E1.1		0.07951521	0.0219165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCIMP	ENSG00000161929	0.3474923	0.001719241	0.0	0.0	0.06693844	0.0	0.17276	3.944773	0.140056	0.0	0.0
RP11-333E1.2		0.005034857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RABEP1	ENSG00000029725	0.529852	0.251833	0.4690341	0.4197169	0.2107897	0.2888387	0.5510888	3.944773	0.296428	0.0	0.0
NUP88	ENSG00000108559	0.373673	0.1441912	0.1319399	0.2241201	0.4608869	0.1649077	0.04937174	0.0	0.0	0.0	0.0
RP11-420A6.2		0.01547153	0.01730887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPAIN	ENSG00000129197	0.5759694	0.5699255	0.5049226	0.5292053	0.5102901	0.7903877	0.7621346	0.0	0.140056	0.0	0.0
C1QBP	ENSG00000108561	0.8687454	1.055166	1.131932	0.7070264	2.615623	0.8039345	2.121919	0.0	2.588519	4.538103	1.138822
DHX33	ENSG00000005100	0.1286866	0.08647574	0.1151703	0.1788317	0.0	0.1436369	0.3174928	0.0	0.4697041	0.0	0.0
DERL2	ENSG00000072849	0.3284654	0.3212663	0.411929	0.2785034	0.1158373	0.155159	0.1892327	0.0	0.2421014	2.237136	0.0
MIS12	ENSG00000167842	0.2138078	0.1285031	0.2974436	0.1559301	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NLRP1	ENSG00000091592	0.3764485	0.614353	0.4789213	0.6690084	0.0	0.3103181	0.0	0.0	0.2421014	0.0	0.0
FAM64A	ENSG00000129195	0.005684319	0.002300762	0.0	0.0	0.3834198	0.0	0.0	0.0	0.0	0.0	1.138822
KIAA0753	ENSG00000198920	0.04011336	0.02959575	0.0	0.01591675	0.0	0.1436369	0.0	0.0	0.0	0.0	0.0
TXNDC17	ENSG00000129235	0.3900114	0.3674411	0.5494711	0.4404394	1.129398	1.292098	0.3527562	3.944773	0.6976983	0.0	3.416467
MED31	ENSG00000108590	0.3493556	0.2874613	0.2770086	0.279499	0.0	0.1073422	0.1290989	0.0	0.0	2.300966	0.0
C17orf100		0.06538097	0.0202864	0.0	0.01651776	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTC-281F24.1		0.002242923	0.003980465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XAF1	ENSG00000132530	0.1505572	0.132231	0.06511477	0.1744948	0.1347782	0.3194888	0.1308216	0.0	0.0	0.0	0.0
FBXO39	ENSG00000177294	0.003361289	0.004265106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALOX12-AS1	ENSG00000215067	0.1624134	0.1492888	0.1710789	0.1130883	0.1556641	0.0	0.1183082	3.944773	0.296428	0.0	0.0
RP11-589P10.5		0.003199132	0.005939374	0.03276261	0.0	0.0	0.155159	0.0	0.0	0.0	0.0	0.0
RNASEK	ENSG00000219200	2.005623	2.074066	2.310705	2.0897	2.878584	2.704101	3.119607	3.944773	2.974988	2.237136	1.138822
RNASEK-C17orf49		0.04236245	0.05362788	0.0461093	0.03249883	0.0	0.0	0.0	0.0	0.296428	0.0	0.0
C17orf49		0.1519195	0.1480754	0.1709062	0.1547015	0.2904422	0.4273124	0.1035679	0.0	0.1754848	0.0	0.0
MIR497HG	ENSG00000267532	0.0375243	0.0408336	0.0351855	0.05389455	0.1754207	0.1239311	0.0	0.0	0.0	0.0	0.0
BCL6B	ENSG00000161940	0.003706313	0.002092492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC16A13	ENSG00000174327	0.08561773	0.05062611	0.0742418	0.02819859	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC16A11	ENSG00000174326	0.05251816	0.08049516	0.07601757	0.01467937	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASGR2	ENSG00000161944	0.0	0.0	0.0	0.0	0.0	2.039147	0.148033	0.0	0.0	0.0	0.0
ASGR1	ENSG00000141505	0.0	0.0	0.0	0.0	0.0	1.382632	0.07401651	0.0	0.0	0.0	0.0
DLG4	ENSG00000132535	0.007608729	0.01245636	0.01241077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACADVL	ENSG00000072778	0.3615315	0.4634695	0.2686983	0.5063019	0.5417322	1.082357	0.9532031	3.944773	1.223938	0.0	0.0
DVL2	ENSG00000004975	0.2056412	0.1633249	0.2031271	0.1476672	0.06693844	0.155159	0.3183316	0.0	0.0	0.0	0.0
PHF23	ENSG00000040633	0.3932999	0.3110965	0.3001764	0.4340079	0.0	0.1649077	0.1892327	0.0	0.3821575	0.0	1.138822
GABARAP	ENSG00000170296	3.021231	2.359807	1.95657	1.982289	3.871313	10.80175	4.811916	3.944773	3.92544	2.237136	2.277645
CTDNEP1	ENSG00000288307	0.219247	0.1787789	0.2238704	0.2175833	0.2017166	0.1436369	0.07401651	3.944773	0.4697041	0.0	1.138822
ELP5	ENSG00000288485	0.4016017	0.2941075	0.2520275	0.2430624	0.2330802	0.1073422	0.0	0.0	0.0	0.0	0.0
CLDN7	ENSG00000288292	0.02979119	0.02052352	0.0	0.0	0.06693844	0.0	0.0	0.0	0.0	0.0	0.0
EIF5A	ENSG00000288145	2.758876	2.769635	2.715254	2.170348	5.099574	2.205754	3.172333	0.0	2.059325	2.300966	5.694112
GPS2	ENSG00000288325	0.4005857	0.3001351	0.6700097	0.3337977	0.343644	0.4107235	0.6839482	0.0	0.296428	0.0	1.138822
NEURL4	ENSG00000288301	0.0288268	0.03364619	0.0	0.0	0.0	0.0	0.1308216	0.0	0.0	0.0	0.0
ACAP1	ENSG00000288169	1.309236	1.889927	1.580214	2.087985	1.579536	0.5565537	0.5662288	3.944773	1.117102	0.0	1.138822
KCTD11	ENSG00000288399	0.04668555	0.02039214	0.03994312	0.0242576	0.0	0.0	0.1204021	0.0	0.0	0.0	0.0
TMEM95	ENSG00000288511	0.001210811	0.00851614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNK1	ENSG00000283781	0.03456471	0.08775978	0.02596014	0.0943734	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM256-PLSCR3		0.08633011	0.270753	0.5050202	0.1335669	0.3921117	0.1597444	0.0	0.0	0.4364841	0.0	0.0
TMEM256-PLSCR3.1		0.0109737	0.003982942	0.0	0.01886896	0.0	0.0	0.0	0.0	0.296428	0.0	0.0
TMEM256	ENSG00000283771	0.9031869	1.026927	0.89786	0.83969	1.016551	1.797237	0.5540015	3.944773	1.064984	0.0	1.138822
NLGN2	ENSG00000283859	0.001191095	0.03468719	0.0	0.01428782	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM102	ENSG00000284228	0.06437994	0.03955393	0.1094133	0.07574107	0.0	0.0	0.0	3.944773	0.0	0.0	0.0
FGF11	ENSG00000283903	0.01427104	0.003990227	0.0	0.01012996	0.1230194	0.1436369	0.0	0.0	0.0	0.0	0.0
CHRNB1	ENSG00000283946	0.03475113	0.05504538	0.074915	0.06746474	0.0	0.0	0.09854644	0.0	0.0	0.0	0.0
ZBTB4	ENSG00000283868	0.1887522	0.2299781	0.1906123	0.2878387	0.1230194	0.0	0.1204021	0.0	0.140056	0.0	0.0
SLC35G6	ENSG00000284515	0.005016227	0.0	0.0	0.01886896	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POLR2A	ENSG00000284832	1.036097	1.002074	1.87358	1.610083	0.5836102	0.594079	0.8337333	0.0	0.4364841	4.538103	0.0
TNFSF12	ENSG00000239697	0.206267	0.233793	0.351797	0.2513235	0.1584191	0.0	0.2326668	0.0	0.0	0.0	1.138822
TNFSF13	ENSG00000161955	0.05257564	0.001685211	0.0	0.0	0.0	0.690492	0.5877057	0.0	0.0	0.0	0.0
SENP3	ENSG00000161956	0.07620436	0.06118057	0.03907704	0.02656907	0.09162292	0.1597444	0.2409335	0.0	0.0	0.0	0.0
SENP3-EIF4A1	ENSG00000277957	0.005642029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EIF4A1	ENSG00000161960	2.859823	2.38982	2.745224	2.908314	2.644457	2.209379	3.401613	0.0	1.086678	2.300966	6.832935
CD68	ENSG00000129226	0.243119	0.1474245	0.1048351	0.2435341	0.0	2.018059	3.064035	7.889546	0.6310816	0.0	0.0
AC113189.5		0.05766243	0.0474083	0.02792906	0.05939585	0.1584191	0.155159	0.0	0.0	0.140056	0.0	0.0
MPDU1	ENSG00000129255	0.2339536	0.1868556	0.196586	0.1429898	0.1191668	0.4124355	0.4178413	0.0	0.4697041	0.0	3.416467
SOX15	ENSG00000129194	0.001612505	0.0	0.0	0.0	0.0	0.0	0.09854644	0.0	0.0	0.0	0.0
FXR2	ENSG00000129245	0.04281717	0.04310728	0.1508752	0.01834957	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAT2	ENSG00000141504	0.7926203	0.7157326	0.8067442	0.5966114	0.1347782	0.7970442	0.3447465	3.944773	0.5765401	0.0	0.0
ATP1B2	ENSG00000129244	0.01710129	0.02089599	0.07741532	0.01674966	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TP53	ENSG00000141510	0.2487103	0.1760086	0.2195718	0.128518	0.4570014	0.2987959	0.3127894	0.0	0.0	0.0	0.0
WRAP53	ENSG00000141499	0.06075721	0.0444307	0.008512261	0.02942244	0.05958339	0.3102565	0.09854644	0.0	0.0	0.0	0.0
KDM6B	ENSG00000132510	1.734289	0.8309276	1.311681	1.242125	0.8661414	2.597192	2.574124	0.0	0.6097601	2.300966	0.0
TMEM88	ENSG00000167874	0.01120744	0.004823167	0.009327453	0.015549	0.0	0.0	0.1290989	0.0	0.0	0.0	0.0
NAA38	ENSG00000183011	0.6303801	0.5528228	0.975561	0.7461186	1.617493	0.3766221	0.8246534	3.944773	0.9206869	0.0	2.277645
CYB5D1	ENSG00000182224	0.1131503	0.05640569	0.06574556	0.1463544	0.0	0.1597444	0.3716258	0.0	0.0	0.0	0.0
CHD3	ENSG00000170004	0.2678047	0.8784201	0.7733296	0.5278277	0.6135668	0.4459577	0.9865579	0.0	0.3509696	0.0	0.0
AC025335.1		0.01137463	0.01682699	0.0	0.032791	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KCNAB3	ENSG00000170049	0.01210201	0.02738589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRAPPC1	ENSG00000170043	0.8304641	0.8755406	1.022606	0.8856085	2.625856	1.812666	0.5788174	3.944773	1.060743	2.300966	3.416467
CNTROB	ENSG00000170037	0.06712108	0.05011756	0.1013965	0.08593109	0.2912579	0.1597444	0.07401651	0.0	0.0	0.0	0.0
ALOX12B	ENSG00000179477	0.002884492	0.00499578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC129492.6		0.003542459	0.01383494	0.06735217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALOXE3	ENSG00000179148	0.0007921362	0.007325285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HES7	ENSG00000179111	0.003761279	0.004381744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PER1	ENSG00000179094	0.4417662	0.7371012	0.7851311	0.8021254	0.2830872	0.6739031	0.5880439	0.0	0.140056	2.300966	0.0
VAMP2	ENSG00000220205	1.921654	2.469196	3.047477	2.332219	1.401757	0.7526893	0.6185372	0.0	0.4910256	0.0	1.138822
TMEM107	ENSG00000179029	0.1872827	0.1886423	0.3461185	0.2975256	0.2399319	0.5833933	0.0	0.0	0.0	0.0	0.0
RP11-599B13.7		0.003075894	0.002466286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BORCS6	ENSG00000196544	0.1355464	0.1317365	0.09414247	0.1559715	0.1265218	0.155159	0.0	0.0	0.140056	0.0	0.0
AC129492.1		0.001954778	0.004963109	0.0	0.02934198	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AURKB	ENSG00000178999	0.01097892	0.002576592	0.006828404	0.006464709	0.6766016	0.0	0.0	0.0	0.1754848	0.0	0.0
LINC00324	ENSG00000178977	0.4514255	0.2413243	0.3074065	0.3014939	0.2926636	0.3864323	0.0	0.0	0.3509696	0.0	0.0
CTC1	ENSG00000178971	0.1225378	0.1212989	0.09611322	0.1227749	0.0	0.0	0.1204021	0.0	0.0	0.0	0.0
PFAS	ENSG00000178921	0.05650361	0.03508715	0.06400841	0.04637164	0.0	0.2888387	0.1290989	0.0	0.0	0.0	0.0
SLC25A35	ENSG00000125434	0.0241116	0.04574097	0.03576591	0.06213068	0.2235038	0.0	0.1035679	0.0	0.0	0.0	0.0
RANGRF	ENSG00000108961	0.3446121	0.3152425	0.2946253	0.3973772	0.5378845	0.3864323	0.1725629	0.0	0.9416169	0.0	0.0
KRBA2	ENSG00000184619	0.03421463	0.05274488	0.05769353	0.09883275	0.0	0.0	0.1183082	0.0	0.0	0.0	0.0
RP11-849F2.7		0.002452268	0.01395181	0.0	0.01349446	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL26	ENSG00000161970	42.2313	45.36625	36.71558	38.1552	33.07278	28.66621	24.79881	31.55819	27.72368	54.26574	28.47056
NDEL1	ENSG00000166579	0.2576589	0.243048	0.2960805	0.3527903	0.2008153	0.0	0.2387103	0.0	0.2421014	0.0	0.0
MYH10	ENSG00000133026	0.009289308	0.01358869	0.02745835	0.01523315	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PIK3R6	ENSG00000276231	0.009138074	0.003975995	0.0	0.0	0.1899578	0.0	0.0	0.0	0.0	0.0	0.0
PIK3R5	ENSG00000141506	0.09662046	0.1764231	0.3764497	0.3804437	0.06693844	0.1239311	0.3380023	0.0	0.0	0.0	0.0
CTB-41I6.1	ENSG00000266389	0.02074437	0.005704008	0.02475297	0.0	0.1512063	0.0	0.0	0.0	0.0	0.0	0.0
NTN1	ENSG00000065320	0.001839688	0.00225159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STX8	ENSG00000170310	0.198258	0.1632129	0.344434	0.06946776	0.1943615	0.0	0.3200542	0.0	0.296428	0.0	1.138822
GAS7	ENSG00000007237	0.009201442	0.0005874981	0.1147469	0.04579925	0.0	0.5796834	0.0	0.0	0.0	0.0	0.0
MYH3	ENSG00000109063	0.0103386	0.005554761	0.0	0.01235721	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCO1	ENSG00000133028	0.1103727	0.08531681	0.03467452	0.1303812	0.0	0.1073422	0.0	0.0	0.4697041	0.0	0.0
ADPRM	ENSG00000170222	0.07677251	0.1046665	0.04123198	0.07222827	0.09883572	0.0	0.0	0.0	0.0	0.0	0.0
TMEM220	ENSG00000187824	0.05655394	0.05811299	0.0	0.015549	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM220-AS1	ENSG00000263400	0.002849382	0.008569004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF18	ENSG00000154957	0.04330882	0.03412201	0.06645125	0.07319014	0.0	0.0	0.0	0.0	0.0	2.300966	0.0
MAP2K4	ENSG00000065559	0.4861411	0.390588	0.446336	0.3876324	0.1158373	0.8266824	0.772365	0.0	0.2421014	0.0	0.0
ARHGAP44	ENSG00000006740	0.0126687	0.004021062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ELAC2	ENSG00000006744	0.196956	0.1666358	0.2184162	0.2095391	0.08872563	0.1073422	0.07401651	0.0	0.0	0.0	0.0
HS3ST3A1	ENSG00000153976	0.0	0.006124245	0.0	0.0	0.09162292	0.0	0.0	0.0	0.0	0.0	0.0
COX10	ENSG00000006695	0.1079473	0.0986033	0.1678236	0.2115857	0.09883572	0.1073422	0.3595829	0.0	0.0	0.0	0.0
AC005224.2		0.006503433	0.0	0.0	0.0	0.0	0.1239311	0.07401651	0.0	0.0	0.0	0.0
HS3ST3B1	ENSG00000125430	0.04737961	0.3094256	0.09631828	0.07711391	0.2146423	0.2146844	0.4328735	0.0	0.0	0.0	1.138822
RP11-214O1.2		0.001820892	0.001836691	0.03374981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-214O1.3		0.01340389	0.03947509	0.0	0.007309028	0.09162292	0.0	0.3058104	0.0	0.0	0.0	0.0
PMP22	ENSG00000109099	0.004288106	0.00303163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TVP23C-CDRT4	ENSG00000259024	0.001569056	0.00650144	0.02856718	0.01667517	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TVP23C	ENSG00000175106	0.03290613	0.05486859	0.02292684	0.1601671	0.1774513	0.1649077	0.1035679	0.0	0.4842029	0.0	0.0
RP11-385D13.3		0.005383881	0.002526285	0.0	0.0	0.0	0.1453488	0.0	0.0	0.0	0.0	0.0
TRIM16	ENSG00000221926	0.06092991	0.08055913	0.0275993	0.1379266	0.09162292	0.0	0.0	0.0	0.0	0.0	0.0
ZNF286A	ENSG00000187607	0.1200765	0.1784749	0.05722989	0.1920914	0.05958339	0.0	0.07401651	0.0	0.0	0.0	1.138822
ADORA2B	ENSG00000170425	0.0008351735	0.004137572	0.0	0.0	0.0	0.1436369	0.07401651	0.0	0.0	0.0	0.0
ZSWIM7	ENSG00000214941	0.2306018	0.2395423	0.09641508	0.2874597	0.1347782	0.2692799	0.2763279	0.0	0.0	0.0	0.0
