gene	ensembl_gene_id	B.cell	Cholangiocyte	Endothelial	Erythroid	Hepatocyte	Kupffer	Stellate	T.NK.cell
LAIR1	ENSG00000276163	0.326918901347139	0.0075560674761876	0.0540224071975713	0.0	0.0177049137007974	1.30011955614425	0.0	0.534730166084209
TTYH1	ENSG00000276887	0.0234575317904999	0.106138001138689	0.0119486458806422	0.0	0.0013059250688825	0.0	0.0	0.0142585598996758
AC008746.12		0.0204727197868614	0.0	0.0039551329644412	0.0	0.0015463175128421	0.0022091777808211	0.0	0.0027195765393451
LENG8-AS1	ENSG00000275470	0.0628140835390212	0.0095107724136579	0.0196120744323773	0.0	0.0039238011890535	0.0552729955407169	0.0	0.0680636248392767
LENG8	ENSG00000274305	0.631600791748155	0.585257122018249	0.733637692345081	0.593136441584777	0.549724754175743	0.802770978340783	0.577021191358875	0.566011997343416
LENG9	ENSG00000274495	0.0237873299352756	0.049550656418248	0.0999698593133702	0.0	0.0329639602498148	0.145000746749117	0.0	0.0707210183790589
CDC42EP5	ENSG00000273622	0.0	0.0	0.864220626389274	0.0	0.0017159528509803	0.0224593612723885	1.66569801975122	0.0074928578619439
LAIR2	ENSG00000274084	0.0	0.0	0.0006852188390734	0.0	0.0009481926499113	0.0142891840983591	0.0	0.377138998073563
KIR3DX1		0.0668784688475681	0.0	0.0	0.0	0.0	0.0011081829059672	0.0	0.0527704630937282
LILRA2	ENSG00000278634	0.0	0.0280475439650186	0.0220692892092663	0.0	0.0033454025898557	0.990057255539659	0.0	0.0115112663445453
LILRA1	ENSG00000277398	0.0	0.0	0.0113126821502689	0.0	0.0045031388611808	0.713073533645976	0.0	0.011850038716324
LILRB1	ENSG00000277807	0.422119319218637	0.0	0.0432713203942388	0.0	0.0092935087011884	1.19425061112062	0.0744175208410172	0.128787344961347
LILRB4	ENSG00000278555	0.580657200331256	0.0288269501908659	0.0748335797344431	0.487313913802853	0.010994450315808	1.59535881384355	0.0	0.153991045256417
KIR2DL3	ENSG00000276459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.175140560943044
KIR2DL1	ENSG00000277616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111610829430057
KIR2DL4	ENSG00000277355	0.0	0.0	0.0170222294301822	0.0	0.0038681732859232	0.0	0.0	0.132230986245061
KIR3DL1	ENSG00000276379	0.0	0.0	0.0	0.0	0.0018850773797771	0.0028146332928686	0.0	0.0895292124030633
KIR3DL2	ENSG00000276424	0.0039208004627829	0.0	0.0032196434597427	0.0	0.0020717451390581	0.0030655595849585	0.0	0.127402209688202
FCAR	ENSG00000276858	0.0	0.0	0.0	0.0	0.0	0.221045585249671	0.0	0.0092426544624162
CTB-61M7.2	ENSG00000276858	0.008674421580856	0.0	0.0069534351474613	0.0	0.0053413690379584	0.441662348317832	0.0	0.0131335512542103
NCR1	ENSG00000277334	0.0281265811982602	0.0307835307293564	0.0072866945424968	0.0	0.0012025559300567	0.0123665435765976	0.0	0.623771149964027
NLRP7	ENSG00000277776	0.112107053341108	0.0	0.0	0.0	0.0	0.0	0.0	0.0141823425408561
NLRP2	ENSG00000275399	0.0068974531917334	0.0344442102282396	0.0	0.0	0.0	0.0036758406454494	0.0	0.0622397568764253
CTC-550B14.7		0.0	0.0426526876574102	0.011866178735251	0.0	0.0	0.0	0.0	0.0085996715220642
GP6	ENSG00000277439	0.0	0.0288269501908659	0.0861344068107836	0.0	0.0050413897269941	0.0046432070810543	0.0	0.0009395274556863
RDH13	ENSG00000275474	0.162028969948427	0.293070230934173	0.33711987312318	0.0	0.0930104095359032	0.100564763677745	0.0	0.157751643531397
EPS8L1	ENSG00000131037	0.0	0.127590618765781	0.179682805339452	0.0	0.0004737551398174	0.0534901683331723	0.0	0.0821307685777133
PPP1R12C	ENSG00000125503	0.143141935447353	0.0928526710064413	0.463570103842812	0.0	0.236823312564556	0.320473664201629	0.198351372691295	0.203541144754252
TNNT1	ENSG00000105048	0.0	0.0	0.0072233307327632	0.425788948266835	0.0	0.198307404440963	0.137345660336173	0.0088028143358659
TNNI3	ENSG00000129991	0.0	0.164168605106308	0.0120861822168727	0.0	0.0	0.0037738712615601	0.0	0.0
DNAAF3	ENSG00000167646	0.0	0.0234512089875949	0.0150206378465542	0.0	0.0035933375641677	0.0	0.0	0.0022113892995546
SYT5	ENSG00000129990	0.0229160364565993	0.0	0.0	0.0	0.0	0.0040955874225757	0.0744175208410172	0.0723145441922099
PTPRH	ENSG00000080031	0.0059667838686001	0.328710536509671	0.0099707483282045	0.0	0.0750092148512815	0.0	0.0	0.0033060812784473
CTD-2587H24.10		0.0	0.0	0.0	0.0	0.0204917719611768	0.0	0.0	0.0
TMEM86B	ENSG00000180089	0.0670046379073282	0.641082135498988	0.0274307062046111	1.38695350544764	0.416701823139799	0.082695569993986	0.0	0.080655837683928
PPP6R1	ENSG00000105063	0.435142248448898	0.20702451661082	0.326576070857057	0.595168101125284	0.288127544033921	0.418849148128984	0.0	0.740409389511583
HSPBP1	ENSG00000133265	0.355722016006184	0.533997164415991	0.21227917850225	0.292189970162649	0.28458734065822	0.154306583891931	0.24116069208534	0.354068453601362
BRSK1	ENSG00000160469	0.502848822151321	0.0	0.0102685729195521	0.0	0.0	0.123850408619431	0.0	0.0364018225741962
TMEM150B	ENSG00000180061	0.0	0.0154623594699156	0.0	0.0	0.0	0.193898849391684	0.0	0.0004319740939062
CTD-2105E13.16		0.0054308131295969	0.0	0.0	0.0	0.0008348345301936	0.0	0.0	0.0142308341225329
KMT5C	ENSG00000133247	0.0842524516257621	0.158268217605563	0.111834554967683	0.387061711573581	0.0184614436722422	0.0766126449412961	0.0	0.230847202903977
COX6B2	ENSG00000160471	0.0032668167602571	0.0	0.0	0.0	0.0	0.0	0.0	0.0151284611038509
TMEM238	ENSG00000233493	0.252605424932709	0.446309398114487	0.0253466242461493	0.0	0.195955467202442	0.0310347213039627	0.0	0.202635234330131
RPL28	ENSG00000108107	23.957330538394	16.0076946418038	18.2271476185292	16.8077115647247	11.7696570531564	21.4689525746042	21.2611722717841	23.2754423673406
UBE2S	ENSG00000108106	1.436849890253	0.252683616856499	0.33522670778817	1.09084943948734	0.12081491086064	0.321372970293045	1.38167676542499	1.27359205413772
SHISA7	ENSG00000187902	0.0	0.0	0.0	0.0599031076111793	0.0	0.0	0.0	0.005478634787408
ISOC2	ENSG00000063241	1.60598851158756	0.765043814372673	0.473011334327663	1.44972042652543	2.73374112245269	0.645601776814593	0.523460013687015	0.631846723124674
ZNF628	ENSG00000197483	0.0471448247428758	0.0738006713560034	0.0553121381031178	0.0	0.0444497441723332	0.0514492176891434	0.0	0.0687597297910588
NAT14	ENSG00000090971	0.161124727226066	0.152746083663801	0.0503316033652278	0.322368645897333	0.0529679115621626	0.0081187203763687	0.391214952591772	0.0570008721838841
SSC5D	ENSG00000179954	0.0	0.0	0.0141160764846287	0.0	0.0007960768855815	0.0084410491951991	0.161206830258171	0.0013406697639872
ZNF579	ENSG00000218891	0.0847738170040174	0.259899742726439	0.202583621853445	0.0	0.109531172072166	0.0859501193400639	0.0	0.0694984062836218
FIZ1	ENSG00000179943	0.0857353386864211	0.132352814609806	0.0552771927045435	0.0	0.0746635116698519	0.0688279786964682	0.0	0.0462793345195923
ZNF524	ENSG00000171443	0.292822252799876	0.350281538250643	0.674047679658458	0.0528391756959142	0.287925743471546	0.978428366655833	0.218672268349578	0.55777967291225
ZNF865	ENSG00000261221	0.0908465577470771	0.0455293452080063	0.124286689833259	0.0	0.0931137857292803	0.0575824203843704	0.0	0.0924989187904373
ZNF784	ENSG00000179922	0.0782660891358725	0.154762975759281	0.0601393329680755	0.0	0.104483897712168	0.0579988018070613	0.137288316314145	0.0435009702594472
ZNF580	ENSG00000213015	0.667462172928378	0.709410197400916	0.754578458568036	0.0346164959226371	0.14899703882659	0.395549444120008	1.55068849576994	0.434531231598474
ZNF581	ENSG00000171425	0.731337513644271	0.359816825717788	0.507297832897757	0.0	0.0817192784431048	1.06098966796044	0.776126006499945	0.388828340275162
CCDC106	ENSG00000173581	0.128962189800888	0.274740006360276	0.162914293074021	0.0	0.224242453261803	0.143856781782601	0.0	0.0973690249880038
U2AF2	ENSG00000063244	0.498075023736906	0.435617348351832	0.512664764312475	0.386281300527783	0.343338978438407	0.331287432878494	0.293089789190595	0.588921159665797
EPN1	ENSG00000063245	0.670908170111329	0.94448815524664	1.54314932403154	0.154240927643487	1.30023279669478	1.83180073945888	1.12377771295869	0.525356691548566
RFPL4A	ENSG00000223638	0.0	0.0	0.0	0.0	0.0034637989221406	0.0	0.0	0.0
NLRP11	ENSG00000179873	0.0	0.0	0.0	0.0	0.0058917107068007	0.0053676350546427	0.0	0.0
ZNF787	ENSG00000142409	0.156706987513242	0.153968729830623	0.19335179735823	0.0	0.439726044185283	0.148679333488847	0.161981030770145	0.127041116950092
ZNF444	ENSG00000167685	0.366037303453532	0.724479216797832	0.348757168807458	0.0	0.506350965097031	0.120857552514187	0.733027963032366	0.265610977480775
GALP	ENSG00000197487	0.0242475612758149	0.0	0.0	0.0	0.0027625668680471	0.0	0.0	0.0
ZSCAN5A	ENSG00000131848	0.0545083549830996	0.0	0.0698909110893261	0.0	0.0915617413936864	0.117513382574771	0.0744175208410172	0.0830588899215235
AC006116.17		0.0	0.0	0.0	0.0	0.0015972934540618	0.0049510153877077	0.0	0.0026974412673309
ZNF582	ENSG00000018869	0.0298899500275724	0.0241746261315323	0.0670612231660701	0.0	0.0349040694988883	0.0153617999158266	0.0	0.0426114304820861
ZNF582-AS1	ENSG00000267454	0.0	0.0181482344759154	0.110320436924719	0.0	0.0132816651790059	0.012637063015442	0.0	0.0259753659033372
ZNF583	ENSG00000198440	0.194529441605706	0.0	0.156484918088968	0.0	0.033076948407168	0.0580380416422945	0.0	0.113596984298805
ZNF667	ENSG00000198046	0.0	0.0372522978110606	0.0426467184710171	0.0	0.0025733126294531	0.0	0.0	0.0057799174412032
ZNF667-AS1	ENSG00000166770	0.0	0.395735132882143	0.591216646824451	0.0	0.0378674624234252	0.0098579015731088	0.210798367758452	0.0440201909551333
ZNF471	ENSG00000196263	0.0	0.0548970147492917	0.0789921774802632	0.0	0.0111327250342493	0.002732009786745	0.0	0.0032323515024004
AC005498.3		0.0172985700840866	0.0	0.0106620544105453	0.0	0.0030110656920926	0.0214827478679208	0.0	0.0121967763946376
ZFP28	ENSG00000196867	0.0	0.0095107724136579	0.0553637630454164	0.0	0.0077002664260251	0.0076155391103724	0.161077591002193	0.0254950226857725
AC007228.11		0.0	0.0079640590044442	0.0256991332126997	0.0	0.0010029484067718	0.0	0.0	0.0024012551422244
ZNF470	ENSG00000197016	0.0352966005560684	0.081518153439519	0.036208930296948	0.0	0.0328892858551584	0.0047906231057853	0.0	0.0158354302295624
ZNF71	ENSG00000197951	0.0887417290902233	0.118305430346568	0.0692000072414341	0.0	0.0093556273299847	0.0431886056087267	0.0	0.123980917606546
ZNF835	ENSG00000127903	0.0045968570992391	0.0	0.037385768029333	0.0	0.0010281422551102	0.0044941590995056	0.0	0.0064943750771484
AC007228.9		0.0521441786236441	0.0128931707293697	0.104087762395298	0.0	0.0435386353248746	0.0628485755462304	0.0	0.0484379478737515
PEG3	ENSG00000198300	0.0274394806243576	0.0158488939347734	0.0462809084397731	0.0	0.0547591596310989	0.015761853902213	0.449674170452746	0.0019310827828568
ZNF264	ENSG00000083844	0.206924965707212	0.657670913141285	0.529672683027534	0.151672395399277	0.177521044779897	0.312567090317948	0.0634830369316452	0.37944699170974
AURKC	ENSG00000105146	0.0131759806482309	0.0	0.0413192725572438	0.0	0.0081915566739144	0.0400318425878897	0.0	0.0063811055465669
ZNF805	ENSG00000204524	0.0	0.0	0.0350530419841674	0.117156057913017	0.006809936076307	0.0118125230686173	0.0	0.025989940341467
CTC-444N24.8		0.0144803777632251	0.0071044167841902	0.116446784575944	0.228688879017105	0.0527027195644377	0.0689965094830378	0.0812458040821042	0.072457375618099
CTC-444N24.6		0.0273427958761825	0.051025764815455	0.0118045816313368	0.0	0.0069487512416985	0.0143276015908821	0.0	0.0161358718542671
ZNF460	ENSG00000197714	0.0833279873612803	0.0309050967159247	0.148944812425399	0.187077568576145	0.0329622457075025	0.0324459083872254	0.0	0.0283363954678012
CTC-444N24.11		0.262528860423165	0.383078374468129	0.375844254128048	0.0	0.234475195666585	0.222244994340997	0.0	0.280214816453552
ZNF543	ENSG00000178229	0.052016907974327	0.11465959410388	0.0706181119775304	0.0	0.0129232720332487	0.0257798651501498	0.0	0.0559343317506409
CTC-444N24.13		0.0	0.0071044167841902	0.0065188529665834	0.0	0.0044615463479022	0.0050586895736442	0.0	0.0027576998853449
ZNF304	ENSG00000131845	0.0726864456804168	0.0624540470641908	0.175253870698115	0.0	0.0291629667272289	0.0460983309470604	0.0634830369316452	0.0440554418102882
ZNF547	ENSG00000152433	0.0033554837963181	0.0	0.017932472064821	0.224736833307354	0.0053298726900644	0.0110363228875641	0.0	0.0221338962896762
TRAPPC2P1	ENSG00000256060	0.273186086133752	0.584758784056098	0.604983071598326	0.0	0.181491040247895	0.254890583083538	0.22546406770179	0.595471992485157
ZNF548	ENSG00000188785	0.0683506902108178	0.100204340917021	0.186032056887249	0.0	0.11440153374113	0.0624013530910087	0.157354389377551	0.197514695550954
ZNF17	ENSG00000186272	0.0245096341675301	0.0113401602153822	0.0812101620358677	0.0	0.0233440662896192	0.0320316044063469	0.0	0.0904564381889639
ZNF749	ENSG00000186230	0.0623362344115417	0.0621482837745112	0.0157388564099926	0.0	0.0424439263980358	0.0062771228630259	0.0	0.061832882469276
AC004076.5		0.0	0.145522189678477	0.0450443775127741	0.0	0.0038226626022222	0.0047855384628593	0.0	0.019119807686474
VN1R1	ENSG00000178201	0.0278955369757827	0.0	0.0	0.0	0.0025228141094301	0.0	0.0	0.0
ZNF772	ENSG00000197128	0.0533975271672969	0.0644365139251361	0.0758744499931933	0.0	0.0448071348255908	0.072925976651036	0.0	0.0472565062184368
ZNF419	ENSG00000105136	0.102805330789993	0.0878304093848738	0.109146870165007	0.0	0.0555259853942785	0.0488035778304177	0.0	0.152232179586899
ZNF773	ENSG00000152439	0.108691444038555	0.0442598606835909	0.0755613935901773	0.0	0.0121231677147637	0.0263155348824089	0.0	0.0510716134468041
ZNF549	ENSG00000121406	0.0257109500128756	0.115410944582824	0.0813241643230675	0.0	0.0087205200202687	0.0465813398664698	0.453443166397663	0.075144152398082
ZNF550	ENSG00000251369	0.0714387546081775	0.0402606133011766	0.0770178630826136	0.0	0.0530781005564776	0.0283505524632077	0.0	0.10361566890694
ZNF416	ENSG00000083817	0.0	0.0158488939347734	0.0347304616617254	0.0	0.0121488547731175	0.0075481520088784	0.0	0.0294715681091889
ZIK1	ENSG00000171649	0.0292462917397119	0.196554080861456	0.0478867089380754	0.0	0.0059993253821078	0.0119661970270674	0.0	0.0672995170649119
ZNF530	ENSG00000183647	0.0329440258957587	0.0664937419902674	0.0438707633032484	0.0	0.0082721551713346	0.0098792933446065	0.0	0.0919895804824535
ZNF134	ENSG00000213762	0.140284533020526	0.221059358441878	0.191989644206454	0.159548082172202	0.0662538783451582	0.0671803508874928	0.0	0.219415568939088
ZNF211	ENSG00000121417	0.0407224279637909	0.0658099855399885	0.129257120143032	0.708649946425116	0.0241662272014505	0.0580296533376349	0.0	0.119688091480906
ZNF551	ENSG00000204519	0.0681988148322628	0.118480696761932	0.110026247538037	0.0	0.0261406305148878	0.0698389950157363	0.0	0.096846381292372
ZNF154	ENSG00000179909	0.0595150737508302	0.0129703274639539	0.0694972249418655	0.0	0.0033580102026669	0.003150296165403	0.0	0.0462257781962927
ZNF671	ENSG00000083814	0.0863414628181781	0.0502968179677885	0.0276281859881765	0.0	0.0127709534324494	0.034237222434778	0.197142092751127	0.100487295433988
ZNF776	ENSG00000152443	0.0403721885788507	0.197311440823171	0.212833781897296	0.0	0.113973188411628	0.0931981490860808	0.0	0.0595669472455159
ZNF586	ENSG00000083828	0.203796990775123	0.0	0.0841003625545003	0.100676849554762	0.0416070976651493	0.117600815420995	0.0812458040821042	0.166767761862057
ZNF552	ENSG00000178935	0.0753036397775692	0.283535262129955	0.140797676243317	0.0	0.0517014227551276	0.0278162564084931	0.0	0.129668153771199
ZNF587B	ENSG00000269343	0.0583663800884907	0.0622409012275325	0.0870854061026975	0.0	0.0456813322357976	0.0229776409042544	0.0	0.0650332831386181
ZNF814	ENSG00000204514	0.332582036042468	0.312058573557841	0.250982759573347	0.0	0.196346275373123	0.0478658227987923	0.0812458040821042	0.247207871421365
ZNF587	ENSG00000198466	0.25677056525852	0.437285127364178	0.265447897580461	0.0	0.112305002489083	0.0862079691804934	0.0	0.18236536784742
ZNF417	ENSG00000173480	0.0264711272260631	0.0396675586002117	0.0318087531522088	0.0	0.0276715152030114	0.0291119019919518	0.0875635099291274	0.0523568975446735
ZNF418	ENSG00000196724	0.0119507070608993	0.0310750190042065	0.0491257717584646	0.0	0.0080857184322591	0.0019858139288386	0.0	0.0275950178370902
ZNF256	ENSG00000152454	0.0264902246043269	0.0220772411571824	0.0289329967980028	0.0	0.0061279771115129	0.0119153220577226	0.0	0.0430566664693663
C19orf18		0.0102842303991549	0.0095107724136579	0.092717581033091	0.0	0.0276230580233598	0.0086462426025752	0.0	0.0188182545488392
ZNF606	ENSG00000166704	0.0723352793539036	0.0407367212877306	0.0940790931667432	0.0	0.0310426857739381	0.0076924085681209	0.0	0.0789766641012504
ZSCAN1	ENSG00000152467	0.0	0.0075560674761876	0.0110933945274822	0.0	0.0	0.0	0.0	0.0
ZNF135	ENSG00000176293	0.0360626415283025	0.189134911400739	0.0976504940860413	0.0	0.0025630472187074	0.0030433717264072	0.0	0.0339671679134739
ZSCAN18	ENSG00000121413	0.176294087090899	0.668305969552385	0.625924238652663	0.0	0.0564664264190802	0.0566712091906415	0.0	0.314104591647929
ZNF329	ENSG00000181894	0.0671893262530223	0.128444102940499	0.0674358235244277	0.0	0.0498062093539176	0.0167993182851094	0.0	0.0689769486483937
ZNF274	ENSG00000171606	0.528738051906475	0.192187065402469	0.205179133437289	0.0	0.134737318205279	0.170448822970762	0.0	0.492333877907039
ZNF544	ENSG00000198131	0.356363041819501	0.218035800101856	0.215225004501861	0.165015509197684	0.115035932382444	0.0639667546699741	0.609691149663738	0.379827903666312
CTD-3138B18.5		0.114297598403258	0.054596483668574	0.119430327353301	0.0	0.15451018297834	0.157592322989046	0.243846785673374	0.185826763845958
ZNF8	ENSG00000278129	0.0199070062710558	0.0	0.091231021662918	0.0	0.0293708772819744	0.0286543465023061	0.123933851850278	0.0417355269446448
AC010642.1		0.0	0.0309050967159247	0.0102814457852202	0.0	0.0	0.0015333050336835	0.0	0.0270349748387734
ERVK3-1	ENSG00000142396	0.109865590629013	0.169198947484316	0.12846843012849	0.0	0.0687965465044894	0.0825314610068	0.0634830369316452	0.223734923416836
LLNLR-245B6.1		0.7750788661086	0.700767836123713	0.551886609747133	0.286022538606121	1.00426106992724	0.362924370172013	1.65206056096155	0.463124061866538
ZSCAN22	ENSG00000182318	0.0075948359296904	0.0234512089875949	0.0	0.0	0.0129026576373033	0.0091284041025799	0.0	0.0147627203716626
A1BG	ENSG00000121410	2.170982657069	0.73248756369388	1.06161517302502	4.94013994900237	10.1565501197433	1.72922821008504	0.383348692443769	1.55826883659477
A1BG-AS1	ENSG00000268895	0.156977167214169	0.0	0.0045418000027227	0.0	0.0035499201507613	0.0624110572495513	0.0	0.0776280454422273
ZNF497	ENSG00000174586	0.0	0.0	0.0004747708446189	0.0	0.0254062435300873	0.0	0.0	0.0102384449639301
ZNF837	ENSG00000152475	0.0324155492531683	0.0273659566325228	0.0375102333250101	0.0	0.0629469795492239	0.0076780119584147	0.0	0.0174192176193877
RPS5	ENSG00000083845	21.1289520405668	13.9151466620064	11.8949977431757	6.17449504659543	8.55045522007025	12.3343226186946	16.9882822059722	16.8514834011989
ZNF584	ENSG00000171574	0.0	0.0722392029521194	0.0868969721965535	0.0	0.0612796467577299	0.0658105644811304	0.0	0.149261459601047
CTD-2619J13.14		0.117107181427723	0.0	0.0966935205181748	0.0	0.0513383835707929	0.0956803412064355	0.0	0.104588837930444
CTD-2619J13.17		0.003560351837106	0.0	0.0138539978308397	0.0	0.0	0.0089589629037834	0.0	0.0056277346562996
ZNF132	ENSG00000131849	0.0	0.0228813441051181	0.0089006238578855	0.0	0.0125795401073293	0.0056654830353391	0.0	0.0044027197582678
CTD-2619J13.19		0.0	0.0181482344759154	0.0013557474661448	0.0	0.0	0.0028146332928686	0.0	0.0138703510252389
ZNF324B	ENSG00000249471	0.0214242208269478	0.02385016754015	0.0253295243609758	0.0	0.0156040792201167	0.0309112064532975	0.0	0.0484304902550944
ZNF324	ENSG00000083812	0.169977564457103	0.0281865999563436	0.140665332751248	0.0	0.0463805745330287	0.0444251653019236	0.0	0.146692517646467
ZNF446	ENSG00000083838	0.0227356259570836	0.196395532803599	0.0362433344438021	0.487313913802853	0.042836816933491	0.040629043733766	0.0	0.086770946374042
SLC27A5	ENSG00000083807	0.425982385202942	0.727679874027241	0.414058770650435	0.438483611259629	4.63415816916497	0.322199719319056	0.197142092751127	0.425858887367394
ZBTB45	ENSG00000119574	0.111027353181389	0.0075560674761876	0.148342234792743	0.209294949460793	0.0636344932721534	0.116260820611635	0.587102222217145	0.0568893899180948
TRIM28	ENSG00000130726	0.458697022386706	1.1095738988903	0.62550688755404	0.0	0.433486306861401	0.567429087650884	0.657110329523258	0.655273775511373
CHMP2A	ENSG00000130724	1.62086035990373	2.57615173896474	2.49626747005045	4.55848750898621	2.22274984908554	1.95679070340676	2.94373358526134	1.7581524324401
UBE2M	ENSG00000130725	0.564045567141599	0.298786295939157	0.485643895186264	0.232871308832488	0.441452468124578	0.409255253366181	0.536727805852458	0.423693295784797
MZF1-AS1	ENSG00000267858	0.413956085150257	0.0170668398898456	0.110101769257069	0.525274806113951	0.0283257375864159	0.119141703734135	0.0	0.399988878549589
MZF1	ENSG00000099326	0.159430818192496	0.164608965409544	0.162440909227182	0.0	0.161478965951595	0.0711651717758877	0.0744175208410172	0.286452164603015
AC016629.3		0.0	0.0	0.0	0.566454386281399	0.0	0.0096182387653721	0.0	0.0164816766940706
RPS4Y1	ENSG00000129824	4.34134550161312	3.72176738340492	5.24763590028653	3.28605011279258	0.606961622313965	4.30003573948578	0.482013928079344	7.61351378115925
RP11-414C23.1		0.0109611791792355	0.0	0.0033383585180938	0.0	0.0016856654270216	0.0115328832952922	0.0	0.0242321849429764
ZFY	ENSG00000067646	0.114759665469554	0.127252356130878	0.136595375953713	0.0	0.0494114236135052	0.146777555234713	0.0	0.244010966864744
ZFY-AS1	ENSG00000233070	0.0	0.0195855443704501	0.0065168199463845	0.0	0.0025479419744814	0.0034057701622759	0.0	0.0301246061530725
LINC00278	ENSG00000231535	0.0	0.0	0.0025740332099519	0.0	0.0003839558988963	0.0317999575239603	0.0	0.0048009438796587
AC010084.1		0.0	0.0324432614836067	0.281022406078862	0.0	0.002344546072797	0.0110135273439517	0.0	0.0079621254911235
PCDH11Y	ENSG00000099715	0.0	0.0	0.0428610970063565	0.0	0.0	0.0	0.0	0.0135083907307942
TBL1Y	ENSG00000092377	0.0	0.0	0.0	0.0	0.000949477555196	0.0	0.0	0.0
TTTY15		0.247817106888768	0.079827209768319	0.123815621180338	0.0	0.0120582674285263	0.0773522044127557	0.0	0.357276207311341
USP9Y	ENSG00000114374	0.0431093237507065	0.118453045776146	0.138658129540647	0.0	0.0304796364228285	0.0750164831949349	0.0	0.253787436719868
DDX3Y	ENSG00000067048	0.818820614336975	0.149858175924552	0.711843709286772	0.124931586249565	0.113448702019611	0.89670197788883	0.825354461620327	1.0001026422236
UTY	ENSG00000183878	0.201773560812535	0.0912409440578618	0.149361870887046	0.387061711573581	0.0251328800053038	0.173713315355762	0.0	0.321263930001882
TMSB4Y	ENSG00000154620	0.0460842829576736	0.0262136096915678	0.0277612005369996	0.151672395399277	0.0033231463461052	0.101272465028998	0.0	0.074191212361426
NLGN4Y	ENSG00000165246	0.0	0.0775395753692469	0.0	0.0	0.0075678776235412	0.0	0.0	0.0032033208797844
TTTY14	ENSG00000176728	0.0323936967511751	0.0625339395325612	0.0503491625883623	0.0	0.0676591881801401	0.0685580880200992	0.0	0.0950466909895825
RP11-424G14.1		0.0372436009298242	0.0111271682812637	0.01647447663615	0.0	0.0045659618995368	0.0081109263785045	0.0	0.0219194135122086
KDM5D	ENSG00000012817	0.714784146258024	0.0291254036390377	0.221000829897799	0.399425847155243	0.0428738998053721	0.116484898500244	0.0	0.359051039630077
TTTY10	ENSG00000229236	0.0	0.0	0.0038595836622562	0.0	0.0011918016904548	0.0	0.0	0.0054355077384499
EIF1AY	ENSG00000198692	1.919564967771	0.585925505690426	0.877057340209787	14.0515637144312	0.205536368680648	0.857162495875164	0.221376783295715	1.35075654810936
RPS4Y2	ENSG00000280969	0.0697886410110363	0.0	0.0051941300749645	0.0	0.0022334714382928	0.0021581076508643	0.0	0.0202853837570279
LA16c-60D12.1		0.0	0.0	0.0096552844077123	0.0	0.0	0.0	0.0	0.0080903877317908
LA16c-60D12.2		0.0255738686330499	0.0	0.0060468885696604	0.0	0.0009549104074247	0.0062979650538804	0.0	0.0
TPTEP1	ENSG00000100181	0.143811363704627	0.0175914770914535	0.0783402409527088	0.0	0.0087735107530481	0.274769749233826	0.0	0.066968447817405
CECR7	ENSG00000237438	0.0683241317817516	0.0	0.0	0.0	0.0055946040006944	0.0	0.0	0.0203478532191393
IL17RA	ENSG00000177663	0.157360644122592	0.187571883832305	0.287228331766784	0.0	0.142860888870035	1.12185746964254	0.389960129466018	0.312414721521497
CECR6	ENSG00000183307	0.0	0.0	0.0	0.0	0.0	0.030685754857909	0.0	0.0
CECR5	ENSG00000069998	0.206968350589812	0.571396737865402	0.231190908521172	0.0346164959226371	0.332144664042966	0.383216020166297	0.0875635099291274	0.28620726661727
CECR5-AS1	ENSG00000185837	0.0329761411379163	0.0299197142921392	0.0097766605276472	0.0	0.0355584917541579	0.0048224574983673	0.0	0.0069832695792491
CECR1	ENSG00000093072	0.911874545409669	0.29409861262995	0.222935982044068	0.0	0.0322203602113784	3.14916944557171	1.06526709867257	0.433626217595959
CECR3	ENSG00000241832	0.0210257097486807	0.0	0.0	0.0	0.0	0.0	0.0	0.0028747695627668
CECR2	ENSG00000099954	0.0117166731109077	0.0614325014089314	0.0760690990440683	0.0	0.131248166117403	0.0052412484079258	0.0	0.005541042293489
SLC25A18	ENSG00000182902	0.114737675503321	0.129164476674033	0.0859446455660639	0.850741739168076	0.994392504500376	0.0674092072635221	0.0	0.0661247619478579
AC004019.13		0.0	0.0	0.0083094936859084	0.0	0.0	0.0	0.0	0.0047697872536055
ATP6V1E1	ENSG00000131100	0.992593032907384	1.47741716902604	1.21527004791982	1.27326373792459	0.554681452699879	1.07900883193715	1.98651790120567	1.03966384743134
BCL2L13	ENSG00000099968	0.271986441831936	0.165144492399969	0.241218925588058	0.43449450087968	0.425859353457865	0.53462842140034	0.81100645688037	0.408798453424605
BID	ENSG00000015475	0.907995685319397	0.330020440893599	0.486577427851767	0.0	0.513773460545532	0.973894510973868	0.0	0.72502430550191
LINC00528	ENSG00000269220	0.242321945520855	0.0	0.0226007836284956	0.0	0.0127129623358234	0.108430893463551	0.0	0.289999225524836
MICAL3	ENSG00000243156	0.147132907521081	0.3299943363545	0.144751918920082	0.615683181236198	0.469819973093562	0.0292822686504882	0.0	0.146624733517761
XXbac-B476C20.9		0.007446320633202	0.0272181647293849	0.015635836559683	0.0	0.0536312323861101	0.0188647324447137	0.0	0.0341283235034354
PEX26	ENSG00000215193	0.245682716854936	0.512520141529676	0.378839400616936	0.0528391756959142	0.404819378918806	0.322417953739632	0.0	0.268231900474361
