gene	ensembl_gene_id	Endothelial_Ovarian_cells	Granulosa	smooth_muscle_cells	Stromal_cells	T_cells
RP11-96L14.7		0.0017581334006006	0.001651155882375	0.0015218050312091	0.0008812283666729	0.0025689684086628
CHRNB2	ENSG00000160716	0.0027544771364518	0.0041537640371263	0.0	0.0	0.0
RP11-61L14.6		0.0020989423582811	0.0043529171073995	0.0	0.0	0.0
SLAMF6	ENSG00000162739	0.0022820709279813	0.0	0.0	0.0001223552754272	0.0462125756708662
CHIT1	ENSG00000133063	0.0088508704819079	0.0009198302396266	0.0	0.0004266172752673	0.0015843431167221
CAPN8	ENSG00000203697	0.0066177520808517	0.0236578369290515	0.0	0.0003151405440143	0.002810707250263
GDF7	ENSG00000143869	0.0029795073007519	0.174815515821985	0.0	0.0007262477340764	0.0064328247179243
AC006369.2		0.0	0.0	0.0	0.0002709221382237	0.0900939618860497
RP11-410E4.1		0.0060505915310168	0.004054091795776	0.0	0.0031421959093783	0.0005569229871299
RP11-222K16.2		0.002079145670318	0.0	0.0003102614442881	0.0001537393229101	0.0432076410116889
SIDT1-AS1	ENSG00000239453	0.0	0.0	0.0	0.0002231187027172	0.0281016108952525
ZNF80	ENSG00000174255	0.002545423297691	0.0141380219682103	0.0	0.0	0.0372891663385898
SPP1	ENSG00000118785	0.0407947847417761	0.157337093332793	0.0	0.0007714937468043	0.618352097501673
RP11-307L14.2		0.0025948528701373	0.0	0.0	0.0	0.0021003514308014
SPINK1	ENSG00000164266	0.0008206800877405	0.0382875326554023	0.0	0.0001504064650369	0.0162705663989372
ADGRF2	ENSG00000164393	0.0049133327859451	0.0	0.0	0.0	0.0
PTCHD4	ENSG00000244694	0.0041684455117572	0.0011335182479435	0.0	0.0	0.0
RP11-306O13.1		0.0069997394754141	0.000200502439062	0.0	0.0002507960423684	0.0
CALN1	ENSG00000183166	0.0033148215072924	0.0	0.0	0.0	0.0
RP11-251G23.5		0.004345719640576	0.0088417343040264	0.0	0.0013416150407748	0.0
PFKFB1	ENSG00000158571	0.004553600339387	0.000200502439062	0.0	0.0	0.0
CD40LG	ENSG00000102245	0.0	0.0006372251647864	0.0026723052881145	0.0002269580684373	0.176966705924431
RP11-347C18.5		0.0023328036758614	0.0	0.0	0.0	0.0
RP11-398H6.1		0.0030079702609988	0.0	0.0	3.21663863719924e-05	0.0008358410677294
FAM83H	ENSG00000273889	0.001263158001108	0.0346291841504446	0.0	0.0	0.0
ANKRD18A	ENSG00000180071	0.0008206800877405	0.0281922990627396	0.0	0.0	0.0005569229871299
RP11-4L24.3		0.0074930347549713	0.0016395881710889	0.0	0.0	0.0
RP11-211N8.2		0.0037761898682734	0.0004373284271601	0.0025232636516452	0.0011468689940258	0.0103802447888394
FGF8	ENSG00000107831	0.0051713841424442	0.0003538562904678	0.0	0.0011591773676534	0.0
SPRN	ENSG00000203772	0.0019671170380447	0.0001339265027424	0.0	0.0	0.0
B4GALNT3	ENSG00000139044	0.0017216008012646	0.0	0.0	0.0003892314216728	0.0026336012759271
RDH16	ENSG00000139547	0.0009544101191905	0.0046617245839652	0.0	0.0006532119162002	0.0011138459742599
HCAR2	ENSG00000182782	0.0008170647569575	0.0005335445478149	0.0025491839552322	0.0009802120551116	0.0399270046838851
HCAR3	ENSG00000255398	0.001386414691325	0.0047903962136708	0.0014207092237273	0.0007112791335982	0.0472022940966847
OLFM4	ENSG00000102837	0.0007092684505903	0.0	0.0	0.0	0.0023776455408754
RP11-638I2.6		0.0025061260882567	0.0002592572332119	0.0	0.0	0.0
RP11-44N21.1		0.0020168442461306	0.0147390364645216	0.0	0.0007451221171537	0.0
CTD-2026K11.6		0.0050312646075089	0.0067754835502051	0.0	0.0008200121756981	0.001982021247655
LA16c-390E6.5		0.0054010878527695	0.0020723365629816	0.0	0.0	0.0
CEMP1	ENSG00000205923	0.0009626662620901	0.002806313673131	0.0	0.0	0.0011743204765204
PRSS21	ENSG00000282838	0.002179067569815	0.0011317264067698	0.0	0.0002388711321168	0.0063451217356614
APOBR	ENSG00000184730	0.0020020501767288	0.0098747802515344	0.0	3.41581130823325e-05	0.0629626781953579
CTC-479C5.10		0.0061576416606221	0.0024666918282202	0.0015764033852316	0.0009769611116376	0.0043014249330375
P2RX5-TAX1BP3	ENSG00000257950	0.0016844562325259	0.0024060331735783	0.0	0.0018121899926633	0.0059235801818749
CTD-2145A24.5		0.004966486082831	0.0058995498812354	0.0	0.0002789213183315	0.0035089501041202
AC069363.1		0.0012586674095013	0.0007053561572478	0.0	0.0047516388344567	0.0477952710932392
TAC4	ENSG00000176358	0.0040997396114454	0.0	0.0	0.0	0.0
RP11-147L13.8		0.0017267306291481	0.0022492588570779	0.0	0.0002718428591692	0.0
DSC2	ENSG00000134755	0.0013418629010221	0.0207097887086328	0.0	0.001022574779085	0.0062720018166397
RNF165	ENSG00000141622	0.0091199981406705	0.0	0.0	0.000257042368472	0.0115786910662734
WFDC6	ENSG00000243543	0.0	0.0557103767527506	0.0	0.0002158755975578	0.0008878341419282
ADGRE2	ENSG00000127507	0.0007207527195441	0.000762936251717	0.0017435976836653	0.0013856179986036	0.0460059739023396
KIR2DL1	ENSG00000277616	0.0018905205272367	0.0	0.0	0.0	0.069431837743538
RGL4	ENSG00000159496	0.0008016779150319	0.0	0.0	4.6702531782544e-05	0.142713553678888
UBASH3A	ENSG00000160185	0.0036479945588744	0.0	0.0	0.0009064250674504	0.235276053863814
RP4-635E18.6		0.0	0.0061947914574978	0.0006367921975125	0.0004631992342758	0.0038451850079787
NPPB	ENSG00000120937	0.0	0.0270083890464572	0.0	5.97495882805245e-05	0.0
AUNIP	ENSG00000127423	0.0	0.0081896165776095	0.0014359039747832	0.0005809373921762	0.004565983945706
GRIK3	ENSG00000163873	0.0	0.005821511516165	0.0	0.0	0.0
EDN2	ENSG00000127129	0.0	0.001409210686034	0.0	0.0	0.0
SLC2A1-AS1	ENSG00000227533	0.0	0.0013751189959105	0.0	0.0016416451297063	0.0
RP4-784A16.5		0.0	0.0106297156552699	0.0	0.0	0.0
RP5-837I24.4		0.0	0.0022093225614633	0.0	0.0010781391288933	0.0
PKN2-AS1	ENSG00000237505	0.0005805123625332	0.0081832294443547	0.0	0.0012734320169269	0.0
XXyac-YX155B6.7		0.0015960692627659	0.003075896764293	0.0	0.0011262906560518	0.0
MAEL	ENSG00000143194	0.0009454903984504	0.0024273040563828	0.0049137235492504	0.0	0.0
RGS8	ENSG00000135824	0.0012175516400177	0.0067999905694879	0.0	0.0	0.0
KISS1	ENSG00000170498	0.0012087402438609	0.0022980753516725	0.0	0.0	0.0
GOLT1A	ENSG00000174567	0.0	0.0040880293584953	0.0	9.04350043081427e-05	0.0
RP11-527D7.1		0.0	0.0950818794879636	0.0	0.0006184461903578	0.0
WDR64	ENSG00000162843	0.0	0.0423891939008771	0.0	0.0007446254708765	0.0
AC116614.1		0.0	0.0049157866862449	0.0	0.0	0.0
ADGRF3	ENSG00000173567	0.0137317666160696	0.0035967385567251	0.0058362107139753	0.0048691825206229	0.0071426922889942
CTNNA2	ENSG00000066032	0.0	0.0255074641028813	0.0	0.0	0.000868121342876
TRIM43	ENSG00000144015	0.0	0.0089460345714004	0.0	0.0001033960398262	0.0
LINC01102	ENSG00000235597	0.0	0.0126897113087031	0.0	0.0	0.0
AC104655.3		0.0	0.0093204532873949	0.0	0.0009847939413468	0.0
RP11-480C16.1		0.0	0.0290196949676646	0.0	0.0018324919501771	0.0
TFCP2L1	ENSG00000115112	0.0	0.002173256091125	0.0	0.0001964730881878	0.005313084107184
DARS-AS1	ENSG00000231890	0.0	0.0040840410158154	0.0003916101749408	0.0009251246128247	0.0041911748143461
NXPH2	ENSG00000144227	0.0	0.0031810273966033	0.0	0.0	0.0
AC020571.3		0.0005121225029802	0.0031962382802403	0.0015651725320985	0.0022261039826074	0.053797611216881
RUFY4	ENSG00000188282	0.0	0.0283516013777504	0.0	0.0	0.0003902879802308
AC097662.2		0.0	0.0034241166950987	0.0	0.0014396784661212	0.0
CACNA1D	ENSG00000157388	0.0	0.0016145701433945	0.0	7.890482003507e-05	0.0
CTD-2026G6.3		0.0	0.004536504866086	0.0	0.0	0.0
RP11-90K6.1		0.0	0.0066474751097606	0.0	0.0003163066236325	0.0
FBXO40	ENSG00000163833	0.0	0.0194520441866776	0.0	0.0	0.0
RP11-88I21.2		0.0	0.0016820544273853	0.0	0.0	0.0
LINC01471	ENSG00000239921	0.0	0.0138399226889974	0.0	0.0001890966019321	0.0
SPSB4	ENSG00000175093	0.0	0.0030178037405992	0.0	0.0	0.0
RP11-340E6.1		0.0	0.0102102427097162	0.0	0.0001518411339083	0.0
PAQR9	ENSG00000188582	0.0	0.0353288950507751	0.0	0.0001426024291643	0.0
PAQR9-AS1	ENSG00000241570	0.0	0.0147970843568938	0.0	0.0007478850745697	0.0
PQLC2L	ENSG00000174899	0.0	0.022782129101779	0.0	0.0001425660362914	0.0
HGFAC	ENSG00000109758	0.0	0.0157389382396347	0.0	0.0010646513401217	0.0
DOK7	ENSG00000175920	0.0	0.018481004871967	0.0003711605574504	0.0001529161691644	0.0
ADRA2C	ENSG00000184160	0.0	0.0152681825635028	0.0	0.0	0.0
RP11-63A11.1		0.0	0.0078757081868517	0.0	0.0	0.0
GNRHR	ENSG00000109163	0.0	0.0111669890286363	0.0	0.0	0.0
NDST4	ENSG00000138653	0.0	0.0058029666812102	0.0	0.000202880732013	0.0
RP11-673E1.1		0.0	0.0104555468536077	0.0	0.0004630376921016	0.0
GYPB	ENSG00000250361	0.0	0.0137213023154525	0.0	3.81767146214305e-05	0.0
RP11-164P12.4		0.0	0.0045083088053764	0.0023416922379459	0.0012602677987833	0.0037871674859636
RP11-164P12.3		0.0	0.0048476460687755	0.0	0.0004422782649089	0.0025653974790501
TLR2	ENSG00000137462	0.0003431520810904	0.0112128798134673	0.0021155325455093	0.0015879118449181	0.0894992087405848
NPY2R	ENSG00000185149	0.0	0.0073340273370929	0.0	0.0	0.0
GALNTL6	ENSG00000174473	0.0	0.0027853642974043	0.0	0.0	0.0
TENM3	ENSG00000218336	0.0015739761042421	0.0482411192877122	0.0	0.0027888956089494	0.0
TRIML2	ENSG00000179046	0.0	0.0059141325148116	0.0	0.0	0.0
CTD-2366F13.2		0.0	0.0018758086203312	0.0	0.0007290381290025	0.0
CTD-2201G3.1		0.0008488498848025	0.0050928504102307	0.0018532410962884	0.0032722882782167	0.0
MEGF10	ENSG00000145794	0.0	0.0050294547651807	0.0	0.0003477879107424	0.0
PCDHA12	ENSG00000251664	0.0	0.0026990379772241	0.0	0.0	0.0
FABP6	ENSG00000170231	0.0	0.0078063557804275	0.0	7.3961868988028e-05	0.0031701216580931
RP11-844P9.1		0.0	0.0175531626765062	0.0	0.0001263162436803	0.0
FAM153A	ENSG00000170074	0.0	0.0200372247357461	0.0	0.0008787742503921	0.0020317856612416
RASGEF1C	ENSG00000146090	0.0	0.007344689725944	0.0	0.0	0.0
SCGN	ENSG00000079689	0.0	0.017697250476113	0.0	0.0	0.0
HIST1H2AB	ENSG00000278463	0.0023468058357291	0.0065349567845815	0.0	0.0007120095476544	0.0057298794633149
HIST1H1B	ENSG00000184357	0.0002242729139411	0.0036706744375199	0.0	0.0007677515627802	0.003276492565777
HIST1H2AM	ENSG00000278677	0.0003144510310754	0.0100678845242902	0.0	0.0002975044362967	0.0030826203099061
XXbac-BPG308K3.5		0.0	0.0025946804632305	0.0	0.0	0.0
ZNF311	ENSG00000225351	0.002026630281879	0.0112121329444182	0.0029840161397415	0.0025106816067863	0.0
XXbac-BPG154L12.5		0.0	0.0047954754232259	0.0	0.0005871490208422	0.0
HLA-DQA2	ENSG00000233192	0.0218991044160169	0.0093909371085949	0.0013105349184165	0.0033527535261553	0.584499370857096
FOXP4-AS1	ENSG00000234753	0.0	0.012443881727643	0.000713500557886	0.000234568120336	0.0
MLIP	ENSG00000146147	0.0	0.0020629824607639	0.0	0.0	0.0
FUT9	ENSG00000172461	0.0	0.004643867218974	0.0	0.0	0.0
HS3ST5	ENSG00000249853	0.0	0.0020339377532628	0.0	0.0001945039788706	0.0
RP11-514O12.4		0.0	0.0026216912027549	0.0007095203727422	0.0001102546675541	0.0128255295617303
AC007255.8		0.0	0.0209082296905309	0.0	0.0	0.000495726638089
AC004862.6		0.0	0.0083931249664517	0.0	0.0001263162436803	0.0
CYP3A4	ENSG00000160868	0.0	0.0023233782824408	0.0	0.0	0.0
RP11-728K20.3		0.0	0.0024105952033791	0.0	0.0	0.0
RP6-159A1.4		0.0	0.0019319992124768	0.0	6.66442502066671e-05	0.0265923885346563
NAP1L6	ENSG00000204118	0.0019661522950109	0.0015730365032393	0.0	0.0	0.0
RP5-855D21.1		0.0	0.0083807667824893	0.0	0.0	0.0
AF131216.5		0.0	0.0037900867228694	0.0	0.0	0.0
ADAM18	ENSG00000278548	0.0	0.0719839250080346	0.0	0.0002318656949954	0.0
ANK1	ENSG00000029534	0.0002273890884708	0.0066422391805928	0.0008104045571965	0.0001643157274673	0.0018827436991361
CHRNA6	ENSG00000147434	0.0	0.0172890786905859	0.0	4.99545738083074e-05	0.000244230822257
PPP1R42	ENSG00000178125	0.0	0.0037121618226406	0.0	0.0	0.0
LINC01607	ENSG00000272138	0.0	0.0101158653585684	0.0	6.00523733562704e-05	0.0020358546578929
RP11-1C8.7		0.0	0.0158427065916503	0.0	0.0008032794969471	0.0003808805142404
DMRT2	ENSG00000173253	0.0	0.0051157351875628	0.0	4.13063575060946e-05	0.0
RP11-207C16.4		0.0	0.0080116471182131	0.0	0.0002959843156727	0.0
RP11-77E14.2		0.0	0.0036200727554514	0.0	0.0	0.0
IFNA13	ENSG00000233816	0.0	0.0085070737435799	0.0	0.0008699026674054	0.0
IFNA2	ENSG00000188379	0.0	0.0015192629462189	0.0	0.0	0.0
ANKRD18B	ENSG00000230453	0.0	0.0209805476447818	0.0	0.0	0.0
FAM95C	ENSG00000283486	0.0	0.0166774372681754	0.0	0.0	0.0003201795566953
FAM201A	ENSG00000204860	0.0	0.0117655970380003	0.0	0.0	0.0
LINC01410	ENSG00000238113	0.0	0.0122756900619212	0.0	0.0002817184812793	0.0098663800357734
RP11-15E1.5		0.0	0.0282021239729761	0.0	6.17443159479369e-05	0.0035513653673984
BSPRY	ENSG00000119411	0.0	0.0082241101596879	0.000528339831561	0.0003344220643963	0.0027215917158106
PAPPA-AS1	ENSG00000256040	0.0	0.0049367211999277	0.0	0.0	0.0003690802707882
C8G	ENSG00000176919	0.0003688572088088	0.0024827291701943	0.0	0.0	0.003040913446953
RP13-726E6.2		0.0	0.0292329340047446	0.0	0.0	0.0008768575397732
SLC1A2	ENSG00000110436	0.0003536200187404	0.0032980447340145	0.0	0.0002816505986598	0.0002284940643982
MYBPC3	ENSG00000134571	0.0	0.0044845924315403	0.0	0.0	0.0
RP11-881M11.1		0.0	0.00262289540753	0.0	0.0	0.0
GAL3ST3	ENSG00000175229	0.0	0.0269477696352559	0.0	0.000198869800761	0.0003690802707882
P2RY2	ENSG00000175591	0.0014856965423774	0.0089364985677914	0.0007074433224707	0.0001400577553857	0.0024287705995681
RP11-843A23.1		0.0	0.0390188199079401	0.0	0.000343044945891	0.0
AP000654.4		0.0	0.0008792523461732	0.0	0.0	0.0
MMP10	ENSG00000166670	0.0351229365410032	0.0197845656463457	0.0	0.0009976902866831	0.0004860870700547
TTC36	ENSG00000172425	0.0	0.0050927223798665	0.0	0.0001099092901529	0.0035242229604553
MEIG1	ENSG00000197889	0.0	0.0020176396480906	0.0	0.0008332665605935	0.0
RP11-38L15.2		0.0004409041992774	0.0073309811990956	0.0007078577590978	0.0046888093274645	0.0
DYDC2	ENSG00000133665	0.0	0.0122741113218171	0.0	0.0	0.0
LINC00867	ENSG00000232139	0.0	0.0256424580631517	0.0	0.0001964925598243	0.0
PRLHR	ENSG00000119973	0.0	0.0459450836123021	0.0	5.97495882805245e-05	0.0
A2ML1	ENSG00000166535	0.0	0.0118005270496491	0.0	0.0001719285573574	0.0
RP11-259O18.5		0.0	0.0128955093548302	0.0	0.0025250241065843	0.0047355749650988
TAS2R30	ENSG00000262111	0.0	0.00463028955489	0.0	0.0031879765065295	0.0
RP11-579D7.4		0.001932078464517	0.0330182525046369	0.0	0.0037434465949021	0.0
KRT80	ENSG00000167767	0.0	0.0156085599008079	0.0	0.0	0.0
KRT78	ENSG00000170423	0.0	0.0033770781276319	0.0	0.0	0.0
GRIP1	ENSG00000155974	0.0	0.0137440301944506	0.0	0.0002417202822336	0.00159623402699
LRRIQ1	ENSG00000133640	0.0	0.0460308778858721	0.0	8.8178422507503e-05	0.0003119269998489
MGAT4C	ENSG00000283530	0.0	0.0007934156025971	0.0	0.0006702080853322	0.0
RP11-231I16.1		0.0004894360204564	0.0018650717103686	0.0	0.000248641549941	0.0
RP11-214K3.24		0.0007840313482096	0.0048066547671071	0.0023553863446005	0.0004959825030337	0.0
RP11-408E5.5		0.0	0.0064574428940016	0.0	0.0	0.0
LINC00621	ENSG00000262619	0.0	0.0124524330778538	0.0	0.0	0.0
TEX26	ENSG00000175664	0.0	0.0027623309851818	0.0	0.0	0.0
SOHLH2	ENSG00000120669	0.0	0.0130834486655034	0.0	0.0005567505434153	0.0003150527146202
LINC00571	ENSG00000223685	0.0	0.0013414406674093	0.0	0.000352943285416	0.0
PCDH8	ENSG00000136099	0.0	0.0017272987586918	0.0	0.0	0.0
RP11-120K24.3		0.0	0.0136593134217067	0.0	0.0019245141061511	0.0
RP11-816J8.1		0.0	0.0042253216864497	0.0	0.0	0.0
RTN1	ENSG00000139970	0.0025976942604246	0.0079136630802743	0.001487121976018	0.0013880903180956	0.0162946881347535
SYT16	ENSG00000139973	0.0	0.0164492867411947	0.0	0.0001173998685023	0.0
CHGA	ENSG00000276781	0.0	0.0165454221365066	0.0	0.0002739568344182	0.0
UNC79	ENSG00000276416	0.0	0.0045971624211493	0.0	0.0016632786867129	0.0
TEX22	ENSG00000226174	0.0004054069941625	0.02531163286412	0.0008423235934333	0.0017825618557209	0.000363276983624
RP11-107D24.2		0.0	0.0432789733904072	0.0	0.0004142559981337	0.0
LINC00929	ENSG00000259150	0.0	0.0073819918251563	0.0	0.0	0.0
RP11-932O9.10		0.0	0.0038546639179067	0.0	0.0	0.0
RP11-265N7.1		0.0	0.0119129186088858	0.0	0.0009047747567461	0.0
FRMD5	ENSG00000171877	0.0	0.0339878405517949	0.0	0.0002672292599887	0.0003589583659985
RP11-60L3.6		0.0004853214997715	0.003915628840631	0.0	0.0009441176109404	0.0
CTD-2034I4.2		0.0007369815887259	0.0151503463388302	0.0	0.0011062396529116	0.0
RP11-499F3.2		0.0	0.0076037967134098	0.0	0.0004927328286313	0.0
TICRR	ENSG00000140534	0.0	0.0159447189764216	0.0	0.0001122906019107	0.0007714926075192
CRAT37		0.0	0.0102493268183793	0.0	0.0	0.0
HBQ1	ENSG00000086506	0.0	0.0062437228029526	0.0007175256501069	0.0009484898866417	0.0
RP11-95P2.3		0.0	0.0022293965858111	0.0	0.0	0.0
AC002550.6		0.0	0.0010684330033799	0.0	0.0	0.0023369427413974
LCMT1-AS1	ENSG00000260448	0.0011657781415664	0.0222761634983374	0.0	0.001746316019706	0.0028703305320978
LCMT1-AS2	ENSG00000260034	0.0013278058049947	0.0128075166398522	0.0005025216031524	0.0005431867269567	0.0102183781114603
RP11-19N8.4		0.0	0.0058587001869549	0.0	0.0	0.0
LRRC36	ENSG00000159708	0.0003418870042937	0.0086611087630546	0.0	0.0002447914636476	0.0
CLEC18B	ENSG00000140839	0.0	0.0107080389368728	0.0	0.0003541067954653	0.0
GSG2	ENSG00000177602	0.0003579421675703	0.0044292410799974	0.0025457162359789	8.46351210744883e-05	0.008143886740022
RP11-849F2.9		0.0	0.0066650738528362	0.0	0.0007816507874866	0.0003494568898273
SHISA6	ENSG00000188803	0.0	0.0226257044573803	0.0	4.96368360599145e-05	0.0
RP13-753N3.3		0.0	0.0045063471555605	0.0	0.000145551769472	0.0
AC015849.19		0.0005468512034281	0.0029488726516971	0.0	0.003898370305533	0.0
CRHR1	ENSG00000276191	0.002739803265866	0.0080818790258913	0.0065666247997598	0.0047597708823954	0.0025107767855954
FADS6	ENSG00000172782	0.0	0.0086546954153868	0.0	0.0	0.0
USH1G	ENSG00000182040	0.0	0.0102069724847022	0.0	0.0003291461890106	0.0
RP11-353N14.5		0.0	0.0048125080703444	0.0	0.0	0.0
TMEM105	ENSG00000185332	0.0	0.0074102628612627	0.0	0.0	0.0
RP11-874J12.4		0.0	0.0114444882955188	0.0	6.58351944942817e-05	0.0
CYP4F35P	ENSG00000265787	0.0	0.0147650215538194	0.0	0.0004767100054035	0.0
RP11-621L6.2		0.0	0.0114298865005888	0.0	0.0009908973361015	0.0
RP11-2N1.3		0.0002212409938322	0.0072984593178945	0.0	0.0058802335719206	0.0
SERPINB5	ENSG00000206075	0.0	0.0030386359938666	0.0	0.0	0.0
RP11-128M1.1		0.0004590933164093	0.0061192529011568	0.0	0.0004859853573176	0.0023521869968502
RP4-568C11.4		0.0001764735488385	0.0402853825905154	0.0	0.0015658948200056	0.0054892211827081
RP4-616B8.4		0.0009576979018349	0.0028253352741059	0.0	0.0	0.0
EPPIN	ENSG00000101448	0.0	0.052806798538519	0.0040411812534451	0.0001578908374022	0.0007056247749939
RP11-465L10.10		0.0	0.0058439222631932	0.0	0.0001112127373104	0.0
LKAAEAR1	ENSG00000171695	0.0006512289138145	0.0031274939672221	0.0019889929132182	0.0	0.0
FBN3	ENSG00000142449	0.0	0.0058739976359465	0.0	0.0	0.0008427214863442
RP11-678G14.2		0.0	0.0222871846587774	0.0020832986116898	0.0032514179719264	0.0
ZNF676	ENSG00000276219	0.0009098144052467	0.0163796346648156	0.0061860360398375	0.0004791870892308	0.0
ZNF99	ENSG00000213973	0.0	0.0131479695655606	0.0	0.0006473148176854	0.0
LINC01224	ENSG00000269416	0.0	0.0380791628934886	0.0	0.0	0.0
SYCN	ENSG00000179751	0.0	0.0065932866130193	0.0	0.0	0.0
FCGBP	ENSG00000281123	0.0002817322022724	0.0129840977484831	0.0	0.0004065709489514	0.0407799865711467
GRIK5	ENSG00000105737	0.0	0.0105841914627526	0.0	0.0019175644370556	0.0
CTC-490G23.6		0.0	0.0072257030686564	0.0	0.0	0.0
LLNLF-187D8.1		0.0	0.003212240571036	0.0	0.0	0.0
KLK13	ENSG00000167759	0.0	0.0077761876704114	0.0	0.000133948867175	0.0
CTD-2525I3.5		0.0	0.0025663777398371	0.0	0.0	0.0
TMEM238	ENSG00000233493	0.0009626981633838	0.0013309876721293	0.0	0.0002601293050749	0.0
NLRP11	ENSG00000179873	0.0	0.0012478305163037	0.0	0.0	0.0
TUBA8	ENSG00000183785	0.0	0.0071926648494751	0.0006108762359858	0.0009425285402277	0.0
XXbac-B135H6.18		0.0014542824814119	0.0061966106666389	0.0023054110414692	0.0048281595182302	0.0045372957363421
VPREB3	ENSG00000128218	0.0	0.007043258223293	0.0	0.0	0.0080118115617271
EP300-AS1	ENSG00000231993	0.0	0.0049009594210123	0.0	0.0024071349654323	0.0
RP11-717F1.2		0.0	0.0013445120776094	0.0	0.0002336715110415	0.0
AF127936.7		0.0	0.0029965645546747	0.0	0.0003279882064699	0.0022019568790784
AP000251.3		0.0	0.0074453950932012	0.0	7.5012193401663e-05	0.001291451269145
AP001432.14		0.0	0.0042667539008743	0.0	0.0	0.0
TFF2	ENSG00000160181	0.0	0.010782234051972	0.0	0.0	0.0
AC145212.4		0.0029750685187946	0.0053776151047824	0.0042366884931595	0.0069428788971489	0.0004264732593376
IFNLR1	ENSG00000185436	0.0006748588229085	0.0026940816829797	0.0013425702164223	0.0013480929332043	0.0190750862884989
AC241377.2		0.0	0.0061451941293802	0.0	0.0014152992316033	0.0148069800245619
RP11-476B1.1		0.0	0.0	0.0	0.0	0.0065832386312573
RP11-357P18.2		0.0011257264882119	0.0034101212628112	0.0	0.0016114334370276	0.0014297750949477
RP11-761B3.1		0.0	0.0005411178908837	0.0	0.0008681558380606	0.0102790271999583
RGPD2	ENSG00000185304	0.0	0.0011733462843222	0.0	0.0003721695453848	0.0053977173053515
IGKV1-12		0.0	0.0132027668137844	0.0	0.0007713992590807	0.0134664957251743
IL18RAP	ENSG00000115607	0.0011462154035022	0.0	0.0013599473210805	0.0001216708338396	0.117242152263177
AC009480.3		0.0014612345074226	0.0019981291671425	0.0004153706410381	0.0035637492006877	0.0
SLC4A10	ENSG00000144290	0.0	0.0	0.0	0.0	0.0272213724518039
CCL20	ENSG00000115009	0.0075304182555082	0.0006572204500127	0.0048920900901889	0.0040816706975249	1.26611901863481
MORC1	ENSG00000114487	0.0	0.0	0.0	0.0034124201548281	0.0
ADTRP	ENSG00000111863	0.0002793979912066	0.0	0.0006193301869708	0.0004873785021186	0.0178503376042925
C4B	ENSG00000224639	0.0	0.0	0.0	0.0006695045299491	0.0
SYNE1-AS1	ENSG00000234577	0.0	0.0	0.0	0.0004925607022233	0.0
ADGRG2	ENSG00000173698	0.0	0.0	0.0010470651601213	0.0014838181432974	0.0
RP5-1158E12.3		0.0	0.0	0.0	0.0013340005203051	0.0
RP11-6D1.3		0.0	0.0	0.0	0.0001742993814832	0.0008314368259333
RP11-661A12.4		0.0023955374790974	0.0	0.0018225897310335	0.0002480560830167	0.0
RP11-393J16.4		0.0	0.0	0.0	0.000416382857845	0.0
AQP5	ENSG00000161798	0.014254369092081	0.0019403529037615	0.0009892840017269	0.003558457270931	0.0
RP11-476H16.1		0.0	0.0	0.0	0.0002737621271102	0.0034343584206347
TCL1A	ENSG00000100721	0.0	0.0	0.0	0.0003408510073142	0.0322122705472784
PAK6	ENSG00000137843	0.0	0.003378491521199	0.0	0.0011613533023216	0.0018709879003212
CASKIN1	ENSG00000167971	0.0	0.0023888069547132	0.0	0.0007907173408255	0.0037373900459848
CHST6	ENSG00000183196	0.0	0.0	0.0	0.0013359748729039	0.0
RP5-1125A11.7		0.0	0.0	0.0	0.000827099451647	0.0040826108132846
AC003956.1		0.0016111321807794	0.0	0.0014207092237273	0.0036305765125792	0.0
AC068499.10		0.0025148531063629	0.0009687894781712	0.0091018146255487	0.0013860303545965	0.0
ZBTB32	ENSG00000011590	0.0	0.0	0.0	0.0001270687232892	0.09458026587841
CTC-444N24.13		0.0030758559827539	0.0	0.0027070716291791	0.00067537736876	0.0065304288597936
IGLC3	ENSG00000211679	0.0001603519018697	0.0024402640472732	0.0010412005125205	0.0002332266050089	0.327678156358263
AP000304.12		0.0027547710415836	0.0164674901999826	0.0034216920786153	0.0030588299339622	0.0034294046479132
RP11-181E10.3		0.0054867754867599	0.0007425045400824	0.0180953576934179	0.0040759863111223	0.0
SATB2	ENSG00000119042	0.0022460882055294	0.008325684983132	0.0086395663082071	0.0050588880914241	0.002617777062252
LINC00693		0.0	0.0039581435822737	0.010132725709225	0.0007946109410431	0.0
RP5-966M1.6		0.0003178102911515	0.0	0.0511767887023108	0.0006369461201163	0.0
RP5-1120P11.1		0.0	0.0158715345118097	0.0	0.0002639810875827	0.0022210698469713
LINC00265	ENSG00000188185	0.001587506703247	0.0016315270546847	0.0	0.001169755046185	0.0032068457176904
MSR1	ENSG00000038945	0.0	0.0019373988346405	0.0	0.0009779174817453	0.169386252213761
WNK2	ENSG00000165238	0.0004817498696866	0.0229704574993249	0.0020832986116898	0.0001899994330416	0.0011123949894595
IL18	ENSG00000150782	0.0	0.0222880387317758	0.0	0.0003668737610849	0.0673966883737105
RP11-264B14.1		0.0	0.0001992868917153	0.0196441593957261	0.0006697990017179	0.0
RP11-353N14.7		0.0	0.0017193041525356	0.0	0.0002672466082443	0.0
L3MBTL4-AS1	ENSG00000264707	0.0	0.0031498241593272	0.0	0.0	0.0091516275866952
